x,y,z
0.0657607467169478,-1.90469655055464,0.0005410360260627967
0.12748805828723,-1.90469655055464,0.0007897728710643749
0.189215369857511,-1.90469655055464,-7.724736978546672e-5
0.250942681427793,-1.90469655055464,-0.0014876840129378205
0.312669992998075,-1.90469655055464,-9.578081421555457e-6
0.374397304568357,-1.90469655055464,-5.6067057441976237e-8
0.436124616138638,-1.90469655055464,3.739490644128104e-7
0.49785192770892,-1.90469655055464,6.684861579703344e-7
0.559579239279201,-1.90469655055464,-6.122231150186332e-7
0.621306550849484,-1.90469655055464,-1.0227955981036858e-6
0.683033862419766,-1.90469655055464,-1.473246985050282e-7
0.744761173990046,-1.90469655055464,-5.69199869146916e-9
-0.983603549977842,-1.85635524083078,-5.3425649316396344e-12
-0.92187623840756,-1.85635524083078,-2.034560175837615e-11
-0.860148926837278,-1.85635524083078,-3.076857882749422e-11
-0.798421615266997,-1.85635524083078,-1.7442047680779582e-11
-0.736694303696714,-1.85635524083078,-4.0085718580691715e-12
-0.674966992126433,-1.85635524083078,-4.4414776789817194e-13
-0.613239680556151,-1.85635524083078,-3.021644053914927e-14
-0.551512368985869,-1.85635524083078,-9.683250165845218e-15
-0.489785057415588,-1.85635524083078,-6.407255393959912e-13
-0.428057745845306,-1.85635524083078,-5.611252915644584e-11
-0.366330434275024,-1.85635524083078,-5.170671164185073e-9
-0.304603122704742,-1.85635524083078,-5.192614428878149e-7
-0.242875811134461,-1.85635524083078,-6.216333409365549e-5
-0.181148499564179,-1.85635524083078,-0.008734496592191405
-0.119421187993897,-1.85635524083078,-0.00010221393063051611
-0.0576938764236152,-1.85635524083078,-7.749873883703327e-7
0.00403343514666653,-1.85635524083078,5.399672816297775e-6
0.0657607467169478,-1.85635524083078,0.00052008242739751
0.12748805828723,-1.85635524083078,0.000755459615840746
0.189215369857511,-1.85635524083078,-8.195148501146046e-6
0.250942681427793,-1.85635524083078,-6.691105955600986e-5
0.312669992998075,-1.85635524083078,-3.0809203314855622e-6
0.374397304568356,-1.85635524083078,-4.2794168587133513e-8
0.436124616138638,-1.85635524083078,1.1578324462634302e-8
0.49785192770892,-1.85635524083078,1.5926935853053753e-8
0.559579239279202,-1.85635524083078,-1.6433983687329942e-8
0.621306550849484,-1.85635524083078,-2.738861538585476e-8
0.683033862419766,-1.85635524083078,-6.721276542362699e-9
0.744761173990046,-1.85635524083078,2.005545509399047e-10
0.806488485560329,-1.85635524083078,2.734338080914075e-8
-1.04533086154812,-1.80801393110692,-1.1228165747890369e-11
-0.983603549977841,-1.80801393110692,-1.278203826430695e-10
-0.92187623840756,-1.80801393110692,-6.296899488994595e-10
-0.860148926837278,-1.80801393110692,-1.0409031064010395e-9
-0.798421615266997,-1.80801393110692,-5.228593645149205e-10
-0.736694303696715,-1.80801393110692,-9.118780560092886e-11
-0.674966992126433,-1.80801393110692,-7.192664210365312e-12
-0.613239680556151,-1.80801393110692,-3.3075685339700413e-13
-0.551512368985869,-1.80801393110692,-1.620356879722981e-14
-0.489785057415588,-1.80801393110692,-4.3906432582832195e-13
-0.428057745845306,-1.80801393110692,-3.495342184115756e-11
-0.366330434275025,-1.80801393110692,-2.7515432627796327e-9
-0.304603122704743,-1.80801393110692,-2.0361456217643436e-7
-0.242875811134461,-1.80801393110692,-1.1163866679554674e-5
-0.181148499564179,-1.80801393110692,-0.00011229115752067367
-0.119421187993897,-1.80801393110692,-1.5909212708313904e-5
-0.0576938764236156,-1.80801393110692,-2.9148317553202557e-7
0.00403343514666653,-1.80801393110692,1.0307346568861534e-6
0.0657607467169483,-1.80801393110692,2.228309277211765e-5
0.12748805828723,-1.80801393110692,2.639640662104888e-5
0.189215369857512,-1.80801393110692,7.050244485536773e-7
0.250942681427793,-1.80801393110692,-1.5853714664401538e-6
0.312669992998075,-1.80801393110692,-2.4146193218578774e-7
0.374397304568357,-1.80801393110692,-6.696990049952325e-9
0.436124616138638,-1.80801393110692,1.773884024821513e-9
0.49785192770892,-1.80801393110692,8.339771282412482e-10
